# Downloaded from Joy Bergelson's Lab website on January 12, 2017.
# All commas (,) and apostrophes (') were removed to prevent
# any problems in reading the data into R using read.table.
#
call_method_id	array_id	median_intensity	ecotype_id	latitude	longitude	nativename	stockparent	firstname	surname	site	region	country
75	1369	392.0	8122	42.036	-86.511	RMX3.11		Megan	Dunning	RMX	Midwest	USA
75	1499	421.0	8954	42.036	-86.511	RMX413.1		Justin	Borevitz	RMX	Midwest	USA
75	1489	360.0	8957	42.036	-86.511	RMX413.12		Justin	Borevitz	RMX	Midwest	USA
75	1497	470.0	8961	42.036	-86.511	RMX413.16		Justin	Borevitz	RMX	Midwest	USA
75	1500	500.0	8962	42.036	-86.511	RMX413.17		Justin	Borevitz	RMX	Midwest	USA
75	1501	583.0	8965	42.036	-86.511	RMX413.2		Justin	Borevitz	RMX	Midwest	USA
75	1490	391.0	8966	42.036	-86.511	RMX413.20		Justin	Borevitz	RMX	Midwest	USA
75	1492	402.0	8967	42.036	-86.511	RMX413.21		Justin	Borevitz	RMX	Midwest	USA
75	1496	401.0	8969	42.036	-86.511	RMX413.24		Justin	Borevitz	RMX	Midwest	USA
75	1498	448.0	8970	42.036	-86.511	RMX413.25		Justin	Borevitz	RMX	Midwest	USA
75	1502	444.0	8973	42.036	-86.511	RMX413.29		Justin	Borevitz	RMX	Midwest	USA
75	1503	443.0	8975	42.036	-86.511	RMX413.30		Justin	Borevitz	RMX	Midwest	USA
75	1505	393.0	8976	42.036	-86.511	RMX413.31		Justin	Borevitz	RMX	Midwest	USA
75	1507	394.0	8977	42.036	-86.511	RMX413.32		Justin	Borevitz	RMX	Midwest	USA
75	1488	360.0	8985	42.036	-86.511	RMX413.4		Justin	Borevitz	RMX	Midwest	USA
75	1508	465.0	8992	42.036	-86.511	RMX413.48		Justin	Borevitz	RMX	Midwest	USA
75	1512	532.0	8996	42.036	-86.511	RMX413.51		Justin	Borevitz	RMX	Midwest	USA
75	1510	389.0	9001	42.036	-86.511	RMX413.57		Justin	Borevitz	RMX	Midwest	USA
75	1493	463.0	9004	42.036	-86.511	RMX413.6		Justin	Borevitz	RMX	Midwest	USA
75	1504	452.0	9006	42.036	-86.511	RMX413.62		Justin	Borevitz	RMX	Midwest	USA
75	1506	512.0	9007	42.036	-86.511	RMX413.63		Justin	Borevitz	RMX	Midwest	USA
75	1509	461.0	9008	42.036	-86.511	RMX413.66		Justin	Borevitz	RMX	Midwest	USA
75	1513	566.0	9011	42.036	-86.511	RMX413.69		Justin	Borevitz	RMX	Midwest	USA
75	1495	460.0	9012	42.036	-86.511	RMX413.7		Justin	Borevitz	RMX	Midwest	USA
75	1485	442.0	9041	42.039	-86.5154	RMXF413.10		Justin	Borevitz	RMXF	Midwest	USA
75	1483	390.0	9045	42.039	-86.5154	RMXF413.15		Justin	Borevitz	RMXF	Midwest	USA
75	1487	525.0	9053	42.039	-86.5154	RMXF413.6		Justin	Borevitz	RMXF	Midwest	USA
75	692	400.0	1435	62.8	18.2	Röd-17-319		Jon	Ågren	Röd	N Sweden	SWE
75	615	1266.0	1409	62.8	18.2	Röd-38		Jon	Ågren	Röd	N Sweden	SWE
75	1154	452.0	1416	62.8	18.2	Röd-45		Jon	Ågren	Röd	N Sweden	SWE
75	367	614.0	267	45.5333	4.85	ROM-1		Valerie	Le Corre	ROM	Western Europe	FRA
75	743	511.0	268	45.5333	4.85	ROM-2		Valerie	Le Corre	ROM	Western Europe	FRA
75	886	562.0	269	45.5333	4.85	ROM-9		Valerie	Le Corre	ROM	Western Europe	FRA
75	385	592.0	7320	49.4424	1.09849	Rou-0	CS6847	Albert	Kranz	Rou	Western Europe	FRA
75	155	476.0	7515	41.5609	-86.4251	RRS-10	CS22565	Joy	Bergelson	RRS	Midwest	USA
75	156	546.0	7514	41.5609	-86.4251	RRS-7	CS22564	Joy	Bergelson	RRS	Midwest	USA
75	285	259.0	8374	56.3	34.0	Rsch-4	CS1494	Albert	Kranz	Rsch		RUS
75	183	536.0	7323	49.0	38.28	Rubezhnoe-1	CS927	Igor	Vizir	Rubezhnoe		UKR
75	417	957.0	7472			S96	CS914	Maarten	Koornneef	UNKNOWN		UNK
75	1759		9153	40.3939	-4.3919	San Martin-1	CS22791	James	Beck	San Martin de Valdeiglesias		ESP
75	196	734.0	8247	56.07	13.74	San-2		Magnus	Nordborg	Sandåkra	S Sweden	SWE
75	286	385.0	8376	62.69	18.0	Sanna-2		Magnus	Nordborg	San	N Sweden	SWE
75	287	308.0	8378	49.49	14.24	Sap-0	CS1507	Albert	Kranz	Sap	Eastern Europe	CZE
75	232	210.0	7330	43.0553	141.346	Sapporo-0	CS22456	Yoshie	Hanzawa	Sapporo	Eastern Asia	JPN
75	288	290.0	8412	49.1833	15.8833	Sav-0	CS1515	Albert	Kranz	Slavice		CZE
75	172	259.0	7340	49.1833	15.8833	Sav-0	CS6856	Albert	Kranz	Slavice		CZE
75	102	568.0	6961	38.3333	-3.53333	Se-0	CS22646	Albert	Kranz	Se	Southern Europe	ESP
75	344	594.0	8245	47.0	-122.2	Seattle-0	CS6187	Rick	Amasino	Seattle	Pacific Northwest	USA
75	233	286.0	7333	46.5438	11.5614	Sei-0	CS6853	Albert	Kranz	Sei	Southern Europe	ITA
75	956	583.0	5772	54.1	-2.3	Set-1		D.	Ratcliffe	Settle	England	UK
75	1284	865.0	7328	41.7833	3.03333	Sf-2	CS6857	Albert	Kranz	Sf	Southern Europe	ESP
75	477	590.0	7344	47.6667	9.5	Sg-1	CS6858	Albert	Kranz	Sg	Western Europe	GER
75	204	273.0	7331	51.6832	10.2144	Sh-0	CS6860	Albert	Kranz	Sh	Western Europe	GER
75	157	466.0	6962	38.35	68.48	Shahdara	CS22652	Igor	Vizir	Sha	Central Asia	TJK
75	205	573.0	7337	50.8738	8.02341	Si-0	CS6861	Albert	Kranz	Si	Western Europe	GER
75	686	580.0	9442	55.5678	14.3398	Sim 1		Alison	Anastasio	Simrishamn	S Sweden	SWE
75	685	506.0	9443	55.5678	14.3398	Sim 2		Alison	Anastasio	Simrishamn	S Sweden	SWE
75	684	459.0	9446	55.5678	14.3398	Sim 5		Alison	Anastasio	Simrishamn	S Sweden	SWE
75	947	409.0	5774	51.1	0.6	Sis-1		Eric	Holub	Sissinghurst garden	England	UK
75	1624		1552	63.0833	18.3667	Sku-30		Jon	Ågren	Sku	N Sweden	SWE
75	212	450.0	2274	43.665	-86.496	SLSP-30		Diane	Byers	SLSP	Midwest	USA
75	1439	380.0	2280	43.665	-86.496	SLSP-58		Diane	Byers	SLSP	Midwest	USA
75	1446	314.0	2283	43.665	-86.496	SLSP-72		Diane	Byers	SLSP	Midwest	USA
75	1258	467.0	7463			Sn(5)-1	CS6181	Igor	Vizir	UNKNOWN		UNK
75	123	784.0	6963	38.35	68.48	Sorbo	CS22653	Igor	Vizir	Sorbo	Central Asia	TJK
75	294	824.0	7343	52.5339	13.181	Sp-0	CS6862	Albert	Kranz	Sp	Western Europe	GER
75	556	357.0	6085	55.7097	13.2145	Sparta-1		Magnus	Nordborg	Sparta (Student corridor)	S Sweden	SWE
75	124	723.0	6964	56.3	16.0	Spr1-2	CS22582	Magnus	Nordborg	Spr1	C Sweden	SWE
75	125	782.0	6965	58.4173	14.1576	Spr1-6	CS22583	Magnus	Nordborg	Spr1	C Sweden	SWE
75	616	441.0	9450	57.2545	18.2109	Spro 1		Alison	Anastasio	Sproge	S Sweden	SWE
75	671	381.0	9451	57.2545	18.2109	Spro 2		Alison	Anastasio	Sproge	S Sweden	SWE
75	1632		9452	57.2545	18.2109	Spro 3		Alison	Anastasio	Sproge	S Sweden	SWE
75	126	517.0	6966	51.4083	-0.6383	Sq-1	CS22600	Mick	Crawley	SQ	Northern Europe	UK
75	103	873.0	6967	51.4083	-0.6383	Sq-8	CS22601	Mick	Crawley	SQ	Northern Europe	UK
75	571	563.0	6086	58.9	11.2	Sr:3		Ivo	Cetl	Sr	C Sweden	SWE
75	1148	442.0	8386	58.9	11.2	Sr:5		Ivo	Cetl	Sr	C Sweden	SWE
75	289	321.0	8387	59.0	18.0	St-0	CS1535	Albert	Kranz	St	C Sweden	SWE
75	708	228.0	1391	59.8	17.5833	Stabby-13		Jon	Ågren	Stabby	C Sweden	SWE
75	1623		1404	59.8	17.5833	Stabby-26		Jon	Ågren	Stabby	C Sweden	SWE
75	669	695.0	9453	57.8009	18.5162	Ste 2		Alison	Anastasio	Stenkyrka	S Sweden	SWE
75	668	506.0	9454	57.8009	18.5162	Ste 3		Alison	Anastasio	Stenkyrka	S Sweden	SWE
75	667	398.0	9455	57.8009	18.5162	Ste 4		Alison	Anastasio	Stenkyrka	S Sweden	SWE
75	478	717.0	7346	52.6058	11.8558	Ste-0	CS6864	Albert	Kranz	Stendal	Western Europe	GER
75	1443	307.0	2300	42.03	-86.514	Ste-15		Diane	Byers	Ste	Midwest	USA
75	488	487.0	2290	42.03	-86.514	Ste-3		Diane	Byers	Ste	Midwest	USA
75	1445	427.0	2316	42.03	-86.514	Ste-37		Diane	Byers	Ste	Midwest	USA
75	1442	420.0	2292	42.03	-86.514	Ste-6		Diane	Byers	Ste	Midwest	USA
75	1438	285.0	2294	42.03	-86.514	Ste-9		Diane	Byers	Ste	Midwest	USA
75	575	915.0	6087	56.4666	16.1284	Stu-2		Magnus	Nordborg	Stu2	S Sweden	SWE
75	333	629.0	8388	52.0	36.0	Stw-0	CS1539	Albert	Kranz	Stw	Eastern Europe	RUS
75	1304	326.0	5782	53.7	-3.0	Su-1		D.	Ratcliffe	Southport	England	UK
75	1212	979.0	6090	55.6525	13.2197	T1000		Mattias	Jakobsson	Staff 2	S Sweden	SWE
75	1211	1470.0	6091	55.6525	13.215	T1010		Mattias	Jakobsson	Staff 1	S Sweden	SWE
75	1210	715.0	6092	55.6514	13.2233	T1020		Mattias	Jakobsson	Staff 6	S Sweden	SWE
75	1209	817.0	6093	55.6497	13.2203	T1030		Mattias	Jakobsson	Staff 5	S Sweden	SWE
75	457	701.0	6094	55.6494	13.2147	T1040		Mattias	Jakobsson	Staff 4	S Sweden	SWE
75	1207	801.0	6095	55.6486	13.2161	T1050		Mattias	Jakobsson	Staff 7	S Sweden	SWE
75	458	1053.0	6096	55.6472	13.2225	T1060		Mattias	Jakobsson	Staff 8	S Sweden	SWE
75	1205	1307.0	6097	55.6481	13.2264	T1070		Mattias	Jakobsson	Staff 9	S Sweden	SWE
75	1204	863.0	6098	55.6561	13.2178	T1080		Mattias	Jakobsson	Staff 11	S Sweden	SWE
75	1203	884.0	6099	55.6575	13.2386	T1090		Mattias	Jakobsson	Staff 12	S Sweden	SWE
75	1202	605.0	6100	55.6	13.2	T1110		Mattias	Jakobsson	Staff 17	S Sweden	SWE
75	1201	1196.0	6101	55.6	13.2	T1120		Mattias	Jakobsson	Staff 16	S Sweden	SWE
75	1077	970.0	6102	55.6	13.2	T1130		Mattias	Jakobsson	Staff 15	S Sweden	SWE
75	1199	504.0	6103	55.7	13.2	T1150		Mattias	Jakobsson	Lund 13	S Sweden	SWE
75	1198	889.0	6104	55.7	13.2	T1160		Mattias	Jakobsson	Lund 16	S Sweden	SWE
75	1197	601.0	6106	55.7931	13.1186	T460		Mattias	Jakobsson	Kävlinge 8	S Sweden	SWE
75	1196	820.0	6107	55.7942	13.1222	T470		Mattias	Jakobsson	Kävlinge 9	S Sweden	SWE
75	1195	703.0	6108	55.7989	13.1206	T480		Mattias	Jakobsson	Kävlinge 3	S Sweden	SWE
75	460	449.0	6109	55.7936	13.1233	T510		Mattias	Jakobsson	Kävlinge 7	S Sweden	SWE
75	1193	577.0	6110	55.7958	13.1217	T520		Mattias	Jakobsson	Kävlinge 4	S Sweden	SWE
75	1192	461.0	6111	55.7989	13.1219	T530		Mattias	Jakobsson	Kävlinge 1	S Sweden	SWE
75	461	387.0	6112	55.7967	13.1044	T540		Mattias	Jakobsson	Kävlinge 10	S Sweden	SWE
75	1191	887.0	6114	55.8097	13.1342	T570		Mattias	Jakobsson	Kävlinge 13	S Sweden	SWE
75	1190	746.0	6115	55.8	13.1367	T580		Mattias	Jakobsson	Kävlinge 14	S Sweden	SWE
75	1189	612.0	6116	55.8	13.1369	T590		Mattias	Jakobsson	Kävlinge 15	S Sweden	SWE
75	603	573.0	6118	55.7	13.2	T610		Mattias	Jakobsson	Öresundsv	S Sweden	SWE
75	1188	661.0	6119	55.7	13.2	T620		Mattias	Jakobsson	Trastv.	S Sweden	SWE
75	602	541.0	6120	55.7	13.2	T630		Mattias	Jakobsson	Kyrkogård	S Sweden	SWE
75	1187	538.0	6121	55.8422	13.3019	T640		Mattias	Jakobsson	Eslöv 2	S Sweden	SWE
75	1186	454.0	6122	55.8364	13.3075	T670		Mattias	Jakobsson	Eslöv 7	S Sweden	SWE
75	1185	413.0	6123	55.8369	13.3033	T680		Mattias	Jakobsson	Eslöv 9	S Sweden	SWE
75	462	509.0	6124	55.8378	13.3092	T690		Mattias	Jakobsson	Eslöv 8	S Sweden	SWE
75	1183	1086.0	6125	55.8403	13.3106	T710		Mattias	Jakobsson	Eslöv 5	S Sweden	SWE
75	1182	614.0	6126	55.8411	13.3047	T720		Mattias	Jakobsson	Eslöv 6	S Sweden	SWE
75	1181	413.0	6127	55.8428	13.3058	T730		Mattias	Jakobsson	Eslöv 3	S Sweden	SWE
75	1180	520.0	6128	55.8397	13.2881	T740		Mattias	Jakobsson	Eslöv 13	S Sweden	SWE
75	1179	613.0	6129	55.8544	13.2875	T750		Mattias	Jakobsson	Eslöv 10	S Sweden	SWE
75	611	328.0	8225	55.86	13.3103	T760		Mattias	Jakobsson	Eslöv 11	S Sweden	SWE
75	1175	653.0	6131	55.8369	13.3181	T780		Mattias	Jakobsson	Eslöv 14	S Sweden	SWE
75	1178	450.0	6132	55.8386	13.3186	T790		Mattias	Jakobsson	Eslöv 17	S Sweden	SWE
75	1177	294.0	6133	55.8364	13.2906	T800		Mattias	Jakobsson	Eslöv 16	S Sweden	SWE
75	1176	556.0	6134	55.8383	13.2906	T810		Mattias	Jakobsson	Eslöv 15	S Sweden	SWE
75	1174	531.0	6136	55.9336	13.5519	T840		Mattias	Jakobsson	Höör 3	S Sweden	SWE
75	1173	470.0	6137	55.9419	13.5603	T850		Mattias	Jakobsson	Höör 6	S Sweden	SWE
75	601	919.0	6138	55.9403	13.5511	T860		Mattias	Jakobsson	Höör 9	S Sweden	SWE
75	600	997.0	6140	55.9392	13.5539	T880		Mattias	Jakobsson	Höör 7	S Sweden	SWE
75	1172	590.0	6141	55.9414	13.5542	T890		Mattias	Jakobsson	Höör 4	S Sweden	SWE
75	1171	679.0	6142	55.9428	13.5558	T900		Mattias	Jakobsson	Höör 5	S Sweden	SWE
75	560	864.0	6143	55.9406	13.5383	T910		Mattias	Jakobsson	Höör 13	S Sweden	SWE
75	1170	589.0	6144	55.9506	13.5361	T920		Mattias	Jakobsson	Höör 10	S Sweden	SWE
75	1169	524.0	6145	55.9497	13.5533	T930		Mattias	Jakobsson	Höör 11	S Sweden	SWE
75	1168	586.0	6146	55.9575	13.5686	T940		Mattias	Jakobsson	Höör 12	S Sweden	SWE
75	1167	489.0	6147	55.9425	13.5675	T950		Mattias	Jakobsson	Höör 14	S Sweden	SWE
75	1166	532.0	6148	55.9319	13.5508	T960		Mattias	Jakobsson	Höör 17	S Sweden	SWE
75	1165	481.0	6149	55.9281	13.5481	T970		Mattias	Jakobsson	Höör 16	S Sweden	SWE
75	1164	606.0	6150	55.9261	13.5319	T980		Mattias	Jakobsson	Höör 15	S Sweden	SWE
75	1163	632.0	6151	55.6528	13.2244	T990		Mattias	Jakobsson	Staff 3	S Sweden	SWE
75	290	258.0	8389	49.5	14.5	Ta-0	CS1549	Albert	Kranz	Ta	Eastern Europe	CZE
75	1244	656.0	6154	62.6422	17.7406	TAA 04		Mattias	Jakobsson	TAA	N Sweden	SWE
75	1243	1235.0	6163	62.6425	17.7356	TAA 14		Mattias	Jakobsson	TAA	N Sweden	SWE
75	554	781.0	6166	62.6425	17.7372	TAA 17		Mattias	Jakobsson	TAA	N Sweden	SWE
75	463	609.0	6169	62.8714	18.3447	TÅD 01		Mattias	Jakobsson	TÅD	N Sweden	SWE
75	1161	571.0	6170	62.8717	18.3442	TÅD 02		Mattias	Jakobsson	TÅD	N Sweden	SWE
75	1160	634.0	6171	62.8717	18.3444	TÅD 03		Mattias	Jakobsson	TÅD	N Sweden	SWE
75	1159	729.0	6172	62.8717	18.3436	TÅD 04		Mattias	Jakobsson	TÅD	N Sweden	SWE
75	548	515.0	6173	62.8717	18.3419	TÅD 05		Mattias	Jakobsson	TÅD	N Sweden	SWE
75	1158	391.0	6174	62.8719	18.3422	TÅD 06		Mattias	Jakobsson	TÅD	N Sweden	SWE
75	1213	890.0	6177	62.6322	17.69	TÄL 03		Mattias	Jakobsson	TÄL	N Sweden	SWE
75	559	725.0	6180	62.6322	17.6906	TÄL 07		Mattias	Jakobsson	TÄL	N Sweden	SWE
75	159	329.0	6968	60.0	23.5	Tamm-2	CS22604	Outi	Savolainen	Tamm	Northern Europe	FIN
75	127	435.0	6969	60.0	23.5	Tamm-27	CS22605	Outi	Savolainen	Tamm	Northern Europe	FIN
75	1157	638.0	6184	62.8892	18.4522	TBÖ 01		Mattias	Jakobsson	TBÖ	N Sweden	SWE
75	322	622.0	6188	55.7683	14.1386	TDr-1		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1236	1151.0	6197	55.7714	14.1333	TDr-11		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1235	874.0	6198	55.7708	14.1331	TDr-13		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1234	541.0	6199	55.7711	14.1206	TDr-14		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1233	583.0	6200	55.7714	14.1214	TDr-15		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1231	948.0	6201	55.7719	14.1211	TDr-16		Mattias	Jakobsson	TDr	S Sweden	SWE
75	464	573.0	6202	55.7717	14.1206	TDr-17		Mattias	Jakobsson	TDr	S Sweden	SWE
75	465	771.0	6203	55.7714	14.1208	TDr-18		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1242	1361.0	6189	55.7686	14.1383	TDr-2		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1230	851.0	6207	55.7711	14.1217	TDr-22		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1250	403.0	6190	55.7686	14.1381	TDr-3		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1241	1205.0	6191	55.7689	14.1375	TDr-4		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1240	1201.0	6192	55.7692	14.1369	TDr-5		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1239	1444.0	6193	55.7694	14.1347	TDr-7		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1238	616.0	6194	55.7706	14.1342	TDr-8		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1237	1210.0	6195	55.7708	14.1342	TDr-9		Mattias	Jakobsson	TDr	S Sweden	SWE
75	1267	637.0	7352	60.0585	23.2982	Te-0	CS6918	Albert	Kranz	Te	Northern Europe	FIN
75	1229	1038.0	6209	62.8836	18.1842	TEDEN 02		Mattias	Jakobsson	TED	N Sweden	SWE
75	1228	1361.0	6210	62.8839	18.1836	TEDEN 03		Mattias	Jakobsson	TED	N Sweden	SWE
75	599	659.0	6212	63.0175	18.3239	TFÄ 02		Mattias	Jakobsson	TFÄ	N Sweden	SWE
75	1227	1399.0	6214	63.0175	18.3281	TFÄ 04		Mattias	Jakobsson	TFÄ	N Sweden	SWE
75	1226	495.0	6215	63.0172	18.3281	TFÄ 05		Mattias	Jakobsson	TFÄ	N Sweden	SWE
75	1225	826.0	6216	63.0167	18.3283	TFÄ 06		Mattias	Jakobsson	TFÄ	N Sweden	SWE
75	1224	1090.0	6217	63.0169	18.3283	TFÄ 07		Mattias	Jakobsson	TFÄ	N Sweden	SWE
75	1223	579.0	6218	63.0172	18.3283	TFÄ 08		Mattias	Jakobsson	TFÄ	N Sweden	SWE
75	1222	687.0	6220	62.806	18.1896	TGR 01		Mattias	Jakobsson	TGR	N Sweden	SWE
75	1214	634.0	6221	62.806	18.1896	TGR 02		Mattias	Jakobsson	TGR	N Sweden	SWE
75	479	587.0	7353	52.08	4.3	Tha-1	CS22537	Maarten	Koornneef	Tha	Western Europe	NED
75	610	673.0	8227	62.7989	17.9103	THÖ 03		Mattias	Jakobsson	THÖ	N Sweden	SWE
75	1156	592.0	6226	62.7994	17.9033	THÖ 08		Mattias	Jakobsson	THÖ	N Sweden	SWE
75	386	954.0	7354	56.5	14.9	Ting-1	CS22549	Maarten	Koornneef	Ting	S Sweden	SWE
75	429	666.0	7355	41.96	12.8	Tiv-1	CS22525	Maarten	Koornneef	Tiv	Southern Europe	ITA
75	598	787.0	6231	62.96	18.2844	TNY 04		Mattias	Jakobsson	TNY	N Sweden	SWE
75	1221	664.0	6235	62.9611	18.3589	TOM 01		Mattias	Jakobsson	TOM	N Sweden	SWE
75	1220	1212.0	6236	62.9617	18.36	TOM 02		Mattias	Jakobsson	TOM	N Sweden	SWE
75	1155	640.0	6237	62.9619	18.35	TOM 03		Mattias	Jakobsson	TOM	N Sweden	SWE
75	1219	780.0	6238	62.9619	18.35	TOM 04		Mattias	Jakobsson	TOM	N Sweden	SWE
75	1218	700.0	6240	62.9622	18.35	TOM 06		Mattias	Jakobsson	TOM	N Sweden	SWE
75	1217	513.0	6241	62.9614	18.3608	TOM 07		Mattias	Jakobsson	TOM	N Sweden	SWE
75	466	469.0	6242	55.7	13.2	Tomegap-2		Mattias	Jakobsson	Tomegap	S Sweden	SWE
75	702	602.0	1247	59.4333	17.0167	Tos-31-374		Jon	Ågren	Tos	C Sweden	SWE
75	714	299.0	1254	59.4333	17.0167	Tos-82-387		Jon	Ågren	Tos	C Sweden	SWE
75	1044	395.0	1256	59.4333	17.0167	Tos-93-391		Jon	Ågren	Tos	C Sweden	SWE
75	1625		1257	59.4333	17.0167	Tos-95-393		Jon	Ågren	Tos	C Sweden	SWE
75	291	284.0	6243	55.95	13.85	Tottarp-2		Magnus	Nordborg	Tottarp	S Sweden	SWE
75	808	773.0	273	46.6667	4.11667	TOU-A1-105		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	845	622.0	275	46.6667	4.11667	TOU-A1-109		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	780	550.0	277	46.6667	4.11667	TOU-A1-111		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	887	498.0	278	46.6667	4.11667	TOU-A1-112		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	740	550.0	280	46.6667	4.11667	TOU-A1-114		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	177	439.0	281	46.6667	4.11667	TOU-A1-115		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	1073	925.0	282	46.6667	4.11667	TOU-A1-116		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	840	491.0	283	46.6667	4.11667	TOU-A1-117		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	819	447.0	287	46.6667	4.11667	TOU-A1-120		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	744	481.0	288	46.6667	4.11667	TOU-A1-122		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	820	494.0	290	46.6667	4.11667	TOU-A1-124		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	801	595.0	291	46.6667	4.11667	TOU-A1-125		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	793	814.0	292	46.6667	4.11667	TOU-A1-128		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	817	506.0	293	46.6667	4.11667	TOU-A1-129		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	790	835.0	295	46.6667	4.11667	TOU-A1-131		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	747	497.0	296	46.6667	4.11667	TOU-A1-133		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	733	489.0	297	46.6667	4.11667	TOU-A1-134		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	829	428.0	298	46.6667	4.11667	TOU-A1-137		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	836	527.0	302	46.6667	4.11667	TOU-A1-143		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	867	480.0	306	46.6667	4.11667	TOU-A1-18		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	761	479.0	309	46.6667	4.11667	TOU-A1-23		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	783	476.0	310	46.6667	4.11667	TOU-A1-26		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	831	540.0	311	46.6667	4.11667	TOU-A1-27		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	816	722.0	314	46.6667	4.11667	TOU-A1-33		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	814	684.0	316	46.6667	4.11667	TOU-A1-37		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	734	548.0	318	46.6667	4.11667	TOU-A1-39		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	796	846.0	320	46.6667	4.11667	TOU-A1-41		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	435	683.0	321	46.6667	4.11667	TOU-A1-43		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	806	677.0	322	46.6667	4.11667	TOU-A1-45		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	735	490.0	323	46.6667	4.11667	TOU-A1-47		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	853	715.0	326	46.6667	4.11667	TOU-A1-60		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	870	761.0	327	46.6667	4.11667	TOU-A1-61		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	210	646.0	328	46.6667	4.11667	TOU-A1-62		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	832	971.0	329	46.6667	4.11667	TOU-A1-63		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	778	493.0	331	46.6667	4.11667	TOU-A1-65		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	855	597.0	332	46.6667	4.11667	TOU-A1-66		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	211	501.0	334	46.6667	4.11667	TOU-A1-68		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	775	462.0	335	46.6667	4.11667	TOU-A1-69		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	795	868.0	337	46.6667	4.11667	TOU-A1-70		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	884	329.0	338	46.6667	4.11667	TOU-A1-73		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	824	683.0	339	46.6667	4.11667	TOU-A1-74		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	771	522.0	340	46.6667	4.11667	TOU-A1-75		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	748	646.0	341	46.6667	4.11667	TOU-A1-77		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	822	400.0	343	46.6667	4.11667	TOU-A1-79		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	798	760.0	346	46.6667	4.11667	TOU-A1-81		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	742	424.0	347	46.6667	4.11667	TOU-A1-82		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	811	751.0	348	46.6667	4.11667	TOU-A1-84		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	804	635.0	349	46.6667	4.11667	TOU-A1-85		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	885	320.0	355	46.6667	4.11667	TOU-A1-93		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	315	462.0	357	46.6667	4.11667	TOU-A1-96		Fabrice	Roux	TOU-A1	Western Europe	FRA
